Name,Location,Mileage,Engine,Seats
Honda Civic 2006-2010 1.8 S MT,Hyderabad,13.5,1799.0,5.0
Honda City ZX GXi,Kolkata,17.7,1497.0,5.0
Mahindra Bolero ZLX,Jaipur,15.96,2523.0,7.0
Honda City i VTEC V,Hyderabad,17.4,1497.0,5.0
Hyundai Xcent 1.2 CRDi S,Kolkata,25.4,1186.0,5.0
Renault Duster 110PS Diesel RxL,Mumbai,19.01,1461.0,5.0
Maruti A-Star AT VXI,Hyderabad,16.98,998.0,5.0
Audi A4 2.0 TDI 177 Bhp Premium Plus,Bangalore,17.11,1968.0,5.0
Mahindra XUV500 W8 2WD,Coimbatore,16.0,2179.0,7.0
Renault Pulse Petrol RxZ,Coimbatore,18.06,1198.0,5.0
BMW 3 Series 320d,Mumbai,13.2,1995.0,5.0
Toyota Innova Crysta 2.4 GX MT,Hyderabad,13.68,2393.0,7.0
Honda City 1.5 S MT,Kolkata,17.0,1497.0,5.0
Maruti Swift VDI,Chennai,22.9,1248.0,5.0
Renault Duster 110PS Diesel RxZ Plus,Mumbai,19.64,1461.0,5.0
Volkswagen Polo 1.2 MPI Comfortline,Mumbai,16.47,1198.0,5.0
Hyundai i20 Active 1.2 S,Mumbai,17.19,1197.0,5.0
BMW 5 Series 2013-2017 520d Luxury Line,Pune,18.12,1995.0,5.0
Maruti Swift Dzire LDI,Hyderabad,23.4,1248.0,5.0
Mercedes-Benz M-Class ML 350 4Matic,Ahmedabad,0.0,2987.0,5.0
Maruti Swift LDI,Jaipur,28.4,1248.0,5.0
Hyundai Verna 1.6 CRDI AT SX Option,Coimbatore,19.08,1582.0,5.0
Tata Nano XTA,Bangalore,21.9,624.0,4.0
Maruti Swift Dzire LXi,Hyderabad,17.5,1298.0,5.0
Hyundai i20 Asta Option 1.2,Delhi,18.6,1197.0,5.0
Hyundai i20 1.2 Sportz,Hyderabad,17.0,1197.0,5.0
Maruti Ciaz ZXi,Mumbai,20.73,1373.0,5.0
Land Rover Range Rover 2.2L Prestige,Delhi,12.7,2179.0,5.0
Tata Indigo LX BSII,Hyderabad,16.1,1405.0,5.0
Tata Zest Revotron 1.2T XM,Mumbai,17.57,1193.0,5.0
Mahindra XUV500 W10 1.99 mHawk,Delhi,16.0,1997.0,7.0
Honda Accord 2.4 AT,Mumbai,11.7,2354.0,5.0
Tata Nano Twist XT,Coimbatore,25.4,624.0,4.0
Hyundai Elantra CRDi S,Ahmedabad,22.7,1582.0,5.0
Tata Indica V2 eLS,Chennai,25.0,1396.0,5.0
Honda Amaze S i-Dtech,Jaipur,25.8,1498.0,5.0
Mahindra XUV500 W8 2WD,Kochi,15.1,2179.0,7.0
BMW X3 xDrive 20d Expedition,Pune,18.56,1995.0,5.0
Hyundai Grand i10 1.2 Kappa Magna,Pune,18.9,1197.0,5.0
Maruti Baleno Zeta 1.2,Delhi,21.4,1197.0,5.0
Hyundai Verna 1.6 CRDi AT SX,Kochi,19.08,1582.0,5.0
Maruti Ertiga VDI,Kochi,25.47,1248.0,7.0
Mini Cooper S Carbon Edition,Mumbai,13.6,1598.0,4.0
Maruti Ritz ZDi,Coimbatore,23.2,1248.0,5.0
Skoda Laura L n K 1.9 PD AT,Mumbai,15.6,1896.0,5.0
Ford Ecosport 1.5 DV5 MT Titanium Optional,Delhi,22.7,1498.0,5.0
Hyundai i20 2015-2017 Sportz 1.2,Pune,18.6,1197.0,5.0
Honda Brio E MT,Chennai,19.4,1198.0,5.0
Honda Amaze S i-Dtech,Kolkata,25.8,1498.0,5.0
BMW 5 Series 2003-2012 520d,Pune,18.48,1995.0,5.0
Audi Q7 3.0 TDI Quattro Premium Plus,Delhi,12.07,2967.0,7.0
Hyundai Grand i10 CRDi Magna,Jaipur,24.0,1120.0,5.0
Nissan Micra Diesel XV,Kolkata,23.08,1461.0,5.0
Hyundai Grand i10 Sportz,Jaipur,18.9,1197.0,5.0
Hyundai EON Era,Pune,21.1,814.0,5.0
Mercedes-Benz New C-Class C250 Avantgarde,Chennai,11.74,1796.0,5.0
Land Rover Range Rover 2.2L Pure,Delhi,12.7,2179.0,5.0
Mahindra Ssangyong Rexton RX7,Mumbai,11.18,2696.0,7.0
Maruti Ciaz 1.4 Delta,Coimbatore,20.73,1373.0,5.0
Mercedes-Benz R-Class R350 4Matic Long,Kochi,11.8,3498.0,7.0
Maruti Dzire AMT VXI,Chennai,22.0,1197.0,5.0
Land Rover Range Rover Vogue SE 4.4 SDV8,Coimbatore,11.49,4367.0,5.0
Renault Duster 110PS Diesel RxZ,Kolkata,19.01,1461.0,5.0
Hyundai Verna 1.6 SX,Chennai,22.32,1582.0,5.0
Toyota Corolla Altis 1.8 VL CVT,Coimbatore,14.28,1798.0,5.0
BMW 3 Series Sport,Mumbai,21.76,1995.0,5.0
Ford EcoSport 1.5 Ti VCT MT Signature,Chennai,18.88,1499.0,5.0
Maruti Swift VDI BSIV,Hyderabad,25.2,1248.0,5.0
Hyundai Santa Fe 4x4 AT,Bangalore,11.72,2199.0,7.0
Tata Indica V2 DLS,Hyderabad,17.2,1396.0,5.0
Hyundai Grand i10 CRDi Sportz,Kochi,24.0,1120.0,5.0
Maruti Wagon R VXI AMT,Delhi,22.5,998.0,5.0
Mahindra XUV500 W10 2WD,Kochi,16.0,2179.0,7.0
Audi A4 2.0 TDI,Kolkata,16.55,1968.0,5.0
Volkswagen Vento Diesel Highline,Bangalore,20.54,1598.0,5.0
Maruti Vitara Brezza ZDi Plus Dual Tone,Delhi,24.3,1248.0,5.0
Maruti Zen LX,Chennai,17.3,993.0,5.0
Hyundai i10 Era,Kochi,19.81,1086.0,5.0
Honda WR-V Edge Edition i-VTEC S,Kochi,17.5,1199.0,5.0
Honda City i DTEC VX,Chennai,25.1,1498.0,5.0
Toyota Fortuner 4x2 4 Speed AT,Chennai,11.5,2982.0,7.0
Mahindra XUV500 AT W10 FWD,Delhi,16.0,2179.0,7.0
Ford Figo Diesel ZXI,Kolkata,20.0,1399.0,5.0
Honda Jazz 1.2 V CVT i VTEC,Coimbatore,19.0,1199.0,5.0
Ford Endeavour 3.2 Titanium AT 4X4,Coimbatore,10.91,3198.0,7.0
Nissan Sunny XL CVT,Hyderabad,17.97,1498.0,5.0
Skoda Octavia Ambiente 1.9 TDI MT,Coimbatore,18.7,1896.0,5.0
Chevrolet Beat Diesel LT,Chennai,25.44,936.0,5.0
Toyota Camry W2 (AT),Chennai,12.1,2362.0,5.0
Renault Duster 110PS Diesel RxZ,Chennai,19.01,1461.0,5.0
Mercedes-Benz GLA Class 200 d Style,Kochi,17.9,2143.0,5.0
Tata Zest Revotron 1.2T XMS,Pune,17.57,1193.0,5.0
Hyundai i20 1.2 Magna,Coimbatore,18.5,1197.0,5.0
Maruti Wagon R VXI AMT1.2,Mumbai,21.5,1197.0,5.0
Hyundai Xcent 1.2 CRDi S,Kolkata,25.4,1186.0,5.0
Honda City 1.5 S MT,Kolkata,17.0,1497.0,5.0
Hyundai Accent GLE,Pune,13.2,1495.0,5.0
Hyundai Verna Xi (Petrol),Kochi,13.9,1599.0,5.0
Ford Figo Petrol ZXI,Kolkata,15.6,1196.0,5.0
Honda Amaze S i-Dtech,Kochi,25.8,1498.0,5.0
Maruti Wagon R LX BSII,Chennai,18.9,998.0,5.0
Mercedes-Benz E-Class Facelift,Bangalore,13.0,2987.0,5.0
Audi A6 2011-2015 35 TDI Technology,Bangalore,17.68,1968.0,5.0
Mercedes-Benz S Class 2005 2013 S 350 CDI,Hyderabad,13.5,2987.0,5.0
Maruti Swift Dzire LDi,Ahmedabad,19.3,1248.0,5.0
Toyota Corolla H2,Coimbatore,13.4,1794.0,5.0
Mahindra Scorpio S10 7 Seater,Kochi,15.4,2179.0,7.0
Maruti Wagon R VXI,Jaipur,22.5,998.0,5.0
Toyota Fortuner 4x2 Manual,Delhi,13.0,2982.0,7.0
Maruti Zen Estilo 1.1 LX BSIII,Mumbai,18.2,1061.0,5.0
Tata Nano CX,Kochi,25.4,624.0,4.0
Hyundai i20 Magna,Chennai,18.5,1197.0,5.0
BMW 3 Series 320d,Bangalore,22.69,1995.0,5.0
Mahindra XUV500 W6 2WD,Jaipur,16.0,2179.0,7.0
Volkswagen Vento IPL II Petrol Trendline,Pune,15.8,1598.0,5.0
Skoda Fabia 1.2 MPI Classic,Delhi,17.5,1198.0,5.0
Tata Nano Twist XT,Coimbatore,25.4,624.0,4.0
Ford Figo Diesel EXI,Chennai,20.0,1399.0,5.0
Volkswagen Vento IPL II Petrol Highline AT,Pune,14.8,1598.0,5.0
Land Rover Range Rover HSE Dynamic,Kochi,12.7,2179.0,5.0
Honda City i DTEC SV,Kochi,26.0,1498.0,5.0
Renault KWID Climber 1.0 AMT,Chennai,22.5,999.0,5.0
Hyundai Grand i10 Asta Option,Mumbai,18.9,1197.0,5.0
Chevrolet Cruze LTZ AT,Hyderabad,18.1,1991.0,4.0
Hyundai i20 1.4 Asta,Mumbai,22.54,1396.0,5.0
Maruti Alto K10 VXI AGS,Coimbatore,24.07,998.0,5.0
Hyundai Creta 1.6 SX Option Diesel,Coimbatore,20.5,1582.0,5.0
Honda Amaze VX i-Vtech,Mumbai,18.0,1198.0,5.0
Hyundai i20 Active 1.4 SX Dual Tone,Kochi,21.19,1396.0,5.0
Maruti Celerio VXI,Delhi,23.1,998.0,5.0
Audi A4 2.0 TDI,Kolkata,16.55,1968.0,5.0
Hyundai Verna 1.4 CRDi,Bangalore,24.8,1396.0,5.0
Renault Fluence Diesel E4,Pune,21.8,1461.0,5.0
Volkswagen Polo 1.2 MPI Highline,Delhi,16.2,1199.0,5.0
Tata Indigo LX,Ahmedabad,17.0,1405.0,5.0
Hyundai i10 Sportz,Kochi,20.36,1197.0,5.0
BMW 7 Series 730Ld Sedan,Mumbai,16.46,2993.0,5.0
Hyundai Creta 1.6 CRDi AT SX Plus,Mumbai,17.01,1582.0,5.0
Hyundai Grand i10 Magna,Delhi,18.9,1197.0,5.0
Maruti Ritz VDi,Hyderabad,21.1,1248.0,5.0
Mahindra Scorpio 2.6 SLX CRDe,Hyderabad,10.5,2179.0,8.0
Hyundai i10 Era,Hyderabad,19.81,1086.0,5.0
Tata Safari Storme 2012-2015 VX,Hyderabad,14.0,2179.0,7.0
Honda Civic 2006-2010 1.8 V MT,Kolkata,13.5,1799.0,5.0
Maruti Zen Estilo LXI BSIII,Hyderabad,18.2,998.0,5.0
Maruti Swift Dzire VDI,Mumbai,23.4,1248.0,5.0
Toyota Fortuner 4x2 Manual,Delhi,13.0,2982.0,7.0
Maruti Swift VDI,Pune,28.4,1248.0,5.0
Maruti Dzire LDI,Pune,28.4,1248.0,5.0
Hyundai Grand i10 Asta,Kolkata,18.9,1197.0,5.0
Renault KWID RXL,Jaipur,25.17,799.0,5.0
Tata Indigo CS eGLX BS IV,Jaipur,15.64,1193.0,5.0
Ford Figo Diesel Titanium,Hyderabad,20.0,1399.0,5.0
Porsche Cayenne 2009-2014 Diesel,Kochi,15.15,2967.0,5.0
Maruti Alto K10 VXI,Jaipur,24.07,998.0,5.0
Volkswagen Vento 1.5 TDI Highline,Ahmedabad,20.34,1498.0,5.0
Mahindra Scorpio 2.6 SLX CRDe,Bangalore,10.5,2179.0,8.0
BMW X3 xDrive 20d Luxury Line,Mumbai,18.56,1995.0,5.0
Honda City 1.5 V MT,Chennai,17.0,1497.0,5.0
Mini Cooper 3 DOOR S,Kochi,17.44,1998.0,4.0
Mitsubishi Pajero Sport 4X4 AT,Pune,13.5,2477.0,6.0
Maruti Swift Dzire VDi,Jaipur,19.3,1248.0,5.0
Bentley Continental Flying Spur,Hyderabad,8.6,5998.0,4.0
Maruti Ertiga VDI,Pune,20.77,1248.0,7.0
Toyota Innova 2.5 G4 Diesel 7-seater,Hyderabad,12.8,2494.0,7.0
Mercedes-Benz New C-Class C 200 Kompressor Elegance MT,Chennai,11.7,1796.0,5.0
Mercedes-Benz New C-Class C 220 CDI BE Avantgare,Bangalore,14.84,2143.0,5.0
Ford Ecosport 1.5 DV5 MT Titanium Optional,Mumbai,22.7,1498.0,5.0
Toyota Etios Liva 1.2 G,Coimbatore,17.71,1197.0,5.0
Hyundai i10 Magna 1.2,Delhi,20.36,1197.0,5.0
Land Rover Freelander 2 SE,Kochi,12.39,2179.0,5.0
Toyota Innova 2.5 V Diesel 8-seater,Hyderabad,12.8,2494.0,8.0
Hyundai i20 1.2 Magna,Coimbatore,18.5,1197.0,5.0
Nissan Micra XV CVT,Mumbai,19.15,1198.0,5.0
BMW X6 xDrive 40d M Sport,Ahmedabad,15.87,2993.0,5.0
Honda City 1.5 V AT,Kolkata,16.8,1497.0,5.0
Honda Amaze E i-Dtech,Delhi,25.8,1498.0,5.0
Toyota Fortuner 3.0 Diesel,Bangalore,11.5,2982.0,7.0
Land Rover Discovery Sport SD4 HSE Luxury,Delhi,12.97,2179.0,5.0
Hyundai Creta 1.6 CRDi SX,Coimbatore,19.67,1582.0,5.0
Chevrolet Beat Diesel LT,Chennai,25.44,936.0,5.0
Toyota Innova Crysta 2.8 GX AT,Kochi,11.36,2755.0,7.0
Maruti Swift Dzire VDI,Jaipur,23.4,1248.0,5.0
Hyundai Creta 1.6 CRDi SX Option,Mumbai,19.67,1582.0,5.0
Land Rover Range Rover Sport SE,Delhi,12.65,2993.0,5.0
Honda Amaze VX i-DTEC,Hyderabad,25.8,1498.0,5.0
Hyundai Creta 1.6 SX Plus Dual Tone Petrol,Kochi,15.29,1591.0,5.0
Volkswagen Vento Sport 1.2 TSI AT,Mumbai,18.19,1197.0,5.0
Honda City i DTec VX,Ahmedabad,26.0,1498.0,5.0
Hyundai Creta 1.6 SX Plus Dual Tone Petrol,Coimbatore,15.29,1591.0,5.0
Ford Figo Diesel Titanium,Bangalore,20.0,1399.0,5.0
BMW 5 Series 2013-2017 530d M Sport,Pune,14.69,2993.0,5.0
Mitsubishi Pajero 2.8 SFX 7Str,Pune,10.5,2835.0,6.0
Renault Duster 85PS Diesel RxL Option,Jaipur,19.87,1461.0,5.0
Maruti Ritz VXI,Delhi,21.1,1197.0,5.0
Hyundai Grand i10 Sportz,Kolkata,18.9,1197.0,5.0
Mercedes-Benz GLA Class 200 CDI SPORT,Bangalore,17.9,2143.0,5.0
BMW 5 Series 520d Luxury Line,Coimbatore,22.48,1995.0,5.0
Hyundai Creta 1.6 SX Plus Petrol Automatic,Kochi,13.0,1591.0,5.0
Renault KWID RXT Optional,Kochi,25.17,799.0,5.0
Audi A4 3.0 TDI Quattro,Bangalore,14.94,2967.0,5.0
Maruti Ciaz VDI SHVS,Kochi,28.09,1248.0,5.0
Honda Jazz S,Delhi,16.0,1198.0,5.0
BMW 3 Series 320d Luxury Line,Kochi,22.69,1995.0,5.0
Hyundai Verna SX CRDi AT,Bangalore,19.08,1582.0,5.0
Hyundai Creta 1.4 CRDi S Plus,Coimbatore,21.38,1396.0,5.0
Volkswagen Vento 2013-2015 1.6 Comfortline,Kolkata,15.04,1598.0,5.0
BMW 3 Series Luxury Line,Coimbatore,21.76,1995.0,5.0
Honda CR-V Petrol 2WD,Chennai,14.4,1997.0,5.0
Renault Duster 110PS Diesel RxZ AWD,Chennai,19.72,1461.0,5.0
Hyundai i20 Asta 1.2,Bangalore,18.6,1197.0,5.0
Volkswagen Jetta 2013-2015 2.0L TDI Highline AT,Pune,16.96,1968.0,5.0
Hyundai Creta 1.6 SX Plus Diesel,Kochi,19.67,1582.0,5.0
Maruti Ciaz VDI SHVS,Hyderabad,28.09,1248.0,5.0
Hyundai i20 Asta 1.4 CRDi,Coimbatore,22.54,1396.0,5.0
Hyundai Verna 1.6 SX VTVT,Mumbai,17.01,1591.0,5.0
Volkswagen Polo Diesel Trendline 1.2L,Kolkata,22.07,1199.0,5.0
Volkswagen Polo Diesel Trendline 1.2L,Kolkata,22.07,1199.0,5.0
Maruti SX4 Vxi BSIII,Pune,15.0,1586.0,5.0
Honda Mobilio RS Option i DTEC,Kochi,24.5,1498.0,7.0
Renault Duster 110PS Diesel RxZ Plus,Hyderabad,19.64,1461.0,5.0
Toyota Fortuner 2.8 2WD AT,Coimbatore,12.9,2755.0,7.0
Volvo XC60 D4 SUMMUM,Kochi,14.7,1984.0,5.0
Maruti Celerio VXI AT,Hyderabad,23.1,998.0,5.0
Maruti Ciaz ZDi Plus,Hyderabad,26.21,1248.0,5.0
Audi Q5 2008-2012 2.0 TDI,Kochi,12.8,1968.0,5.0
BMW X1 sDrive 20d Sportline,Kolkata,17.05,1995.0,5.0
Ford Figo Petrol ZXI,Bangalore,15.6,1196.0,5.0
Hyundai Elantra CRDi SX,Ahmedabad,22.7,1582.0,5.0
Hyundai Verna 1.6 i ABS,Pune,13.9,1599.0,5.0
Honda Civic 2006-2010 1.8 S MT,Pune,13.5,1799.0,5.0
Toyota Fortuner 4x4 MT,Chennai,12.55,2982.0,7.0
Hyundai i10 Sportz,Chennai,20.36,1197.0,5.0
Nissan Sunny 2011-2014 Diesel XL,Hyderabad,21.64,1461.0,5.0
BMW 5 Series 2013-2017 520d Luxury Line,Jaipur,18.12,1995.0,5.0
Chevrolet Optra Magnum 2.0 LT,Pune,16.52,1991.0,5.0
Hyundai i10 Asta,Ahmedabad,20.36,1197.0,5.0
Skoda Laura Ambiente,Ahmedabad,17.5,1896.0,5.0
Mercedes-Benz E-Class 2009-2013 E 220 CDI Avantgarde,Jaipur,10.0,2148.0,5.0
Honda Amaze SX i-DTEC,Kolkata,25.8,1498.0,5.0
BMW X1 xDrive 20d xLine,Delhi,20.68,1995.0,5.0
Toyota Innova 2.5 G (Diesel) 8 Seater,Hyderabad,12.99,2494.0,8.0
Porsche Panamera 2010 2013 Diesel,Delhi,7.5,4806.0,4.0
Nissan Sunny XV D,Chennai,22.71,1461.0,5.0
Maruti Swift Dzire LDI,Delhi,26.59,1248.0,5.0
Maruti Wagon R ZXI AMT 1.2,Mumbai,21.5,1197.0,5.0
Volkswagen Jetta 2013-2015 2.0L TDI Highline AT,Pune,16.96,1968.0,5.0
Honda Accord 2.4 Inspire M/T,Pune,9.8,2354.0,5.0
Honda City i VTEC V,Mumbai,17.8,1497.0,5.0
Hyundai Verna 1.6 SX VTVT,Coimbatore,17.01,1591.0,5.0
Maruti Wagon R LX BSII,Delhi,18.9,998.0,5.0
Maruti Swift Dzire Tour LDI,Kolkata,23.4,1248.0,5.0
Audi Q5 2008-2012 2.0 TFSI Quattro,Kochi,9.74,1984.0,5.0
Toyota Etios Cross 1.4 GD,Coimbatore,23.59,1364.0,5.0
Hyundai i10 Era 1.1 iTech SE,Kochi,19.81,1086.0,5.0
Hyundai Verna 1.6 VTVT,Pune,17.01,1591.0,5.0
Volkswagen Polo 1.5 TDI Highline,Coimbatore,20.14,1498.0,5.0
BMW 5 Series 520d Sport Line,Delhi,22.48,1995.0,5.0
Hyundai i20 1.4 Asta Optional With Sunroof,Bangalore,23.0,1396.0,5.0
Hyundai Grand i10 Asta Option AT,Kochi,18.9,1197.0,5.0
Toyota Fortuner 4x2 4 Speed AT,Pune,11.5,2982.0,7.0
Maruti Baleno Zeta Automatic,Chennai,21.4,1197.0,5.0
Hyundai Creta 1.6 SX Plus Petrol Automatic,Hyderabad,13.0,1591.0,5.0
Hyundai i10 Sportz,Pune,20.36,1197.0,5.0
Tata Tigor XE Diesel,Ahmedabad,24.7,1047.0,5.0
Skoda Superb Style 1.8 TSI AT,Kochi,14.67,1798.0,5.0
Maruti Swift Dzire VDI,Hyderabad,26.59,1248.0,5.0
Honda CR-V 2.0 AT,Jaipur,13.1,1997.0,5.0
Toyota Innova 2.5 G (Diesel) 8 Seater BS IV,Hyderabad,12.8,2494.0,8.0
Honda City 1.5 V MT,Kolkata,17.0,1497.0,5.0
Hyundai Verna VTVT 1.6 AT SX Plus,Mumbai,17.0,1591.0,5.0
Toyota Etios 1.4 VXD,Pune,23.59,1364.0,5.0
Skoda Superb Elegance 1.8 TSI AT,Delhi,13.7,1798.0,5.0
Nissan Sunny 2011-2014 Diesel XV,Kolkata,21.64,1461.0,5.0
Honda City 1.5 V MT Exclusive,Delhi,17.0,1497.0,5.0
Hyundai Elite i20 Diesel Asta Option,Kolkata,22.54,1396.0,5.0
Chevrolet Optra 1.6 LT Royale,Kochi,17.4,1599.0,5.0
Honda Amaze S i-Vtech,Kochi,18.0,1198.0,5.0
Volkswagen Polo Petrol Comfortline 1.2L,Kolkata,16.47,1198.0,5.0
Maruti Swift VDI,Jaipur,22.9,1248.0,5.0
Ford Endeavour 3.0L 4X4 AT,Kochi,11.4,2953.0,7.0
Maruti Baleno LXI,Pune,15.4,1590.0,5.0
Maruti Wagon R LX,Pune,18.9,998.0,5.0
Volkswagen Polo 1.5 TDI Highline,Coimbatore,20.14,1498.0,5.0
Hyundai Verna 1.6 SX VTVT (O),Kolkata,17.1,1591.0,5.0
Maruti Ciaz ZDi Plus SHVS,Ahmedabad,28.09,1248.0,5.0
Nissan Sunny 2011-2014 Diesel XL,Jaipur,21.64,1461.0,5.0
Skoda Rapid 1.6 MPI Ambition With Alloy Wheel,Mumbai,15.0,1598.0,5.0
Maruti Eeco 7 Seater Standard,Delhi,15.1,1196.0,7.0
Skoda Rapid Ultima 1.6 MPI Ambition Plus,Bangalore,15.0,1598.0,5.0
Toyota Fortuner 4x4 MT,Jaipur,12.55,2982.0,7.0
Hyundai Creta 1.6 CRDi SX,Mumbai,19.67,1582.0,5.0
Hyundai i20 Magna Optional 1.2,Kochi,18.5,1197.0,5.0
Honda City i DTEC V,Kochi,26.0,1498.0,5.0
Maruti 800 Std,Jaipur,16.1,796.0,4.0
Ford Ikon 1.3 Flair,Pune,13.8,1299.0,5.0
Maruti Swift Dzire LXI,Delhi,20.85,1197.0,5.0
Honda City 1.5 V MT Sunroof,Kolkata,16.8,1497.0,5.0
Hyundai Verna CRDi,Chennai,16.8,1493.0,5.0
Hyundai Verna 1.6 SX VTVT,Delhi,17.01,1591.0,5.0
Renault KWID RXT,Bangalore,25.17,799.0,5.0
Maruti Wagon R LXI,Ahmedabad,18.9,998.0,5.0
Hyundai Grand i10 Sportz,Jaipur,18.9,1197.0,5.0
Hyundai i20 1.2 Asta,Delhi,18.6,1197.0,5.0
Honda Amaze S i-Vtech,Coimbatore,18.0,1198.0,5.0
Ford Fiesta 1.4 Duratorq ZXI,Hyderabad,17.8,1399.0,5.0
Hyundai Verna SX CRDi AT,Hyderabad,19.08,1582.0,5.0
Toyota Etios VD SP,Kolkata,23.59,1364.0,5.0
Honda Jazz 1.2 V CVT i VTEC,Coimbatore,19.0,1199.0,5.0
Hyundai Verna 1.6 CRDi SX,Ahmedabad,23.9,1582.0,5.0
Mercedes-Benz CLA 200 D Sport Edition,Coimbatore,17.9,2143.0,5.0
Skoda Octavia Elegance 1.8 TSI AT,Kochi,14.7,1798.0,5.0
Chevrolet Beat Diesel LS,Kolkata,25.44,936.0,5.0
Volkswagen Polo Diesel Trendline 1.2L,Kolkata,22.07,1199.0,5.0
Maruti SX4 S Cross DDiS 200 Zeta,Jaipur,23.65,1248.0,5.0
Honda City V MT,Ahmedabad,16.8,1497.0,5.0
Volkswagen Vento 1.5 TDI Highline,Hyderabad,20.64,1498.0,5.0
Hyundai Grand i10 1.2 Kappa Magna,Delhi,18.9,1197.0,5.0
Renault KWID AMT RXL,Jaipur,24.04,999.0,5.0
Maruti Alto 800 LXI,Kochi,22.74,796.0,5.0
Ford Ecosport 1.5 Ti VCT MT Titanium,Bangalore,15.8,1499.0,5.0
Maruti Baleno Zeta,Coimbatore,21.4,1197.0,5.0
Maruti Ritz VDi,Pune,23.2,1248.0,5.0
Mercedes-Benz E-Class 280 CDI,Chennai,11.0,2987.0,5.0
Maruti Ritz VDi,Kolkata,23.2,1248.0,5.0
Chevrolet Beat Diesel LT,Chennai,25.44,936.0,5.0
Maruti SX4 Vxi BSIV,Kochi,15.5,1586.0,5.0
Maruti Omni 5 Seater BSIV,Coimbatore,14.0,796.0,5.0
Mitsubishi Pajero Sport Anniversary Edition,Kolkata,13.5,2477.0,7.0
Mercedes-Benz S Class 2005 2013 S 300 L,Pune,13.0,2987.0,5.0
Chevrolet Beat Diesel LS,Bangalore,25.44,936.0,5.0
Ford Figo 2015-2019 1.5D Titanium MT,Coimbatore,25.83,1498.0,5.0
Honda City i-VTEC VX,Ahmedabad,17.4,1497.0,5.0
Mercedes-Benz GLA Class 200 CDI SPORT,Chennai,17.9,2143.0,5.0
Hyundai Creta 1.4 CRDi S Plus,Jaipur,21.38,1396.0,5.0
Ford Fiesta Classic 1.4 Duratorq CLXI,Kochi,17.8,1399.0,5.0
Audi A4 2.0 TDI,Bangalore,16.55,1968.0,5.0
Hyundai i10 Magna 1.1,Kochi,19.81,1086.0,5.0
BMW 3 Series 320i Sedan,Kochi,12.05,1995.0,5.0
BMW 7 Series 730Ld,Chennai,16.46,2993.0,5.0
Hyundai Verna 1.6 SX VTVT,Kochi,17.01,1591.0,5.0
Volkswagen Ameo 1.5 TDI Comfortline AT,Jaipur,22.0,1498.0,5.0
Chevrolet Aveo 1.4 LS,Kolkata,14.49,1399.0,5.0
Chevrolet Cruze LTZ,Coimbatore,18.3,1991.0,5.0
Hyundai i20 1.4 Sportz,Kochi,22.54,1396.0,5.0
Honda BRV i-VTEC V CVT,Mumbai,16.0,1497.0,7.0
Hyundai Xcent 1.2 Kappa SX,Kochi,19.1,1197.0,5.0
Hyundai Grand i10 CRDi Sportz,Hyderabad,24.0,1120.0,5.0
Maruti Alto LXi,Kolkata,19.7,796.0,5.0
Toyota Innova 2.5 VX (Diesel) 7 Seater,Coimbatore,12.99,2494.0,7.0
Hyundai i10 Sportz 1.2 AT,Mumbai,16.95,1197.0,5.0
Honda City i-VTEC CVT V,Kochi,18.0,1497.0,5.0
Maruti Zen LX,Jaipur,17.3,993.0,5.0
Maruti Wagon R LXI BS IV,Kolkata,20.51,998.0,5.0
Ford Figo Diesel Titanium,Hyderabad,20.0,1399.0,5.0
Honda Amaze S i-Vtech,Kochi,18.0,1198.0,5.0
Hyundai Accent GLE,Hyderabad,13.2,1495.0,5.0
Hyundai Verna 1.6 SX CRDi (O),Pune,22.32,1582.0,5.0
Maruti Swift ZDi,Ahmedabad,25.2,1248.0,5.0
Mercedes-Benz B Class B180,Delhi,14.8,1595.0,5.0
Chevrolet Cruze LTZ,Coimbatore,17.3,1998.0,5.0
Skoda Laura Ambiente 2.0 TDI CR AT,Chennai,20.0,1968.0,5.0
Mahindra Scorpio VLX 2WD BSIV,Hyderabad,12.05,2179.0,8.0
BMW X1 xDrive 20d xLine,Kochi,20.68,1995.0,5.0
Mercedes-Benz E-Class 2009-2013 E350 Petrol,Kolkata,10.93,3498.0,5.0
Skoda Superb Elegance 1.8 TSI AT,Pune,13.7,1798.0,5.0
Honda Brio VX AT,Mumbai,16.5,1198.0,5.0
Hyundai i10 Magna 1.2,Hyderabad,20.36,1197.0,5.0
Honda City i VTEC SV,Mumbai,17.4,1497.0,5.0
Ford Figo Petrol ZXI,Coimbatore,15.6,1196.0,5.0
Toyota Innova 2.5 G4 Diesel 7-seater,Hyderabad,12.8,2494.0,7.0
Mahindra Verito 1.5 D6 BSIV,Kochi,21.0,1461.0,5.0
Mahindra KUV 100 G80 K8 Dual Tone,Delhi,18.15,1198.0,6.0
Hyundai i20 Sportz Option 1.2,Kochi,18.6,1197.0,5.0
Tata New Safari EX 4x2,Jaipur,12.0,2092.0,7.0
Maruti Swift Dzire VDi,Hyderabad,19.3,1248.0,5.0
BMW X5 xDrive 30d M Sport,Chennai,15.97,2993.0,5.0
Audi A6 2011-2015 2.0 TDI Premium Plus,Pune,17.68,1968.0,5.0
Maruti Baleno Delta 1.2,Jaipur,21.4,1197.0,5.0
Hyundai Santa Fe 4WD AT,Coimbatore,13.01,2199.0,7.0
